generation,best_fitness,run_id,experiment
99,139.855988141187,Simultaneous_Proposed_trial_4,phase2_ablation
0,1.4520689009548775,Fixed_Structure_Baseline_trial_0,phase2_ablation
1,116.66062975027145,Fixed_Structure_Baseline_trial_0,phase2_ablation
2,116.66062975027145,Fixed_Structure_Baseline_trial_0,phase2_ablation
3,116.66062975027145,Fixed_Structure_Baseline_trial_0,phase2_ablation
4,116.66062975027145,Fixed_Structure_Baseline_trial_0,phase2_ablation
5,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
6,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
7,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
8,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
9,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
10,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
11,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
12,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
13,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
14,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
15,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
16,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
17,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
18,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
19,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
20,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
21,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
22,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
23,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
24,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
25,134.4298245614035,Fixed_Structure_Baseline_trial_0,phase2_ablation
26,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
27,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
28,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
29,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
30,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
31,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
32,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
33,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
34,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
35,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
36,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
37,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
38,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
39,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
40,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
41,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
42,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
43,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
44,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
45,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
46,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
47,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
48,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
49,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
50,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
51,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
52,141.65306270915175,Fixed_Structure_Baseline_trial_0,phase2_ablation
53,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
54,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
55,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
56,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
57,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
58,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
59,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
60,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
61,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
62,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
63,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
64,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
65,201.18700329521226,Fixed_Structure_Baseline_trial_0,phase2_ablation
66,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
67,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
68,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
69,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
70,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
71,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
72,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
73,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
74,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
75,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
76,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
77,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
78,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
79,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
80,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
81,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
82,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
83,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
84,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
85,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
86,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
87,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
88,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
89,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
90,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
91,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
92,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
93,203.68427304402917,Fixed_Structure_Baseline_trial_0,phase2_ablation
94,205.53430702424512,Fixed_Structure_Baseline_trial_0,phase2_ablation
95,205.53430702424512,Fixed_Structure_Baseline_trial_0,phase2_ablation
96,205.53430702424512,Fixed_Structure_Baseline_trial_0,phase2_ablation
97,205.53430702424512,Fixed_Structure_Baseline_trial_0,phase2_ablation
98,206.29045798438324,Fixed_Structure_Baseline_trial_0,phase2_ablation
99,206.67207792207793,Fixed_Structure_Baseline_trial_0,phase2_ablation
0,52.46228412256268,Fixed_Structure_Baseline_trial_1,phase2_ablation
1,52.46228412256268,Fixed_Structure_Baseline_trial_1,phase2_ablation
2,98.36526946107784,Fixed_Structure_Baseline_trial_1,phase2_ablation
3,98.36526946107784,Fixed_Structure_Baseline_trial_1,phase2_ablation
4,98.36526946107784,Fixed_Structure_Baseline_trial_1,phase2_ablation
5,105.8776758409786,Fixed_Structure_Baseline_trial_1,phase2_ablation
6,105.8776758409786,Fixed_Structure_Baseline_trial_1,phase2_ablation
7,105.8776758409786,Fixed_Structure_Baseline_trial_1,phase2_ablation
8,105.8776758409786,Fixed_Structure_Baseline_trial_1,phase2_ablation
9,105.8776758409786,Fixed_Structure_Baseline_trial_1,phase2_ablation
10,105.8776758409786,Fixed_Structure_Baseline_trial_1,phase2_ablation
11,116.0506329113924,Fixed_Structure_Baseline_trial_1,phase2_ablation
12,116.0506329113924,Fixed_Structure_Baseline_trial_1,phase2_ablation
13,116.0506329113924,Fixed_Structure_Baseline_trial_1,phase2_ablation
14,116.0506329113924,Fixed_Structure_Baseline_trial_1,phase2_ablation
15,116.0506329113924,Fixed_Structure_Baseline_trial_1,phase2_ablation
16,116.0506329113924,Fixed_Structure_Baseline_trial_1,phase2_ablation
17,123.28571428571429,Fixed_Structure_Baseline_trial_1,phase2_ablation
18,124.06678189817725,Fixed_Structure_Baseline_trial_1,phase2_ablation
19,124.06678189817725,Fixed_Structure_Baseline_trial_1,phase2_ablation
20,140.3622291021672,Fixed_Structure_Baseline_trial_1,phase2_ablation
21,140.3622291021672,Fixed_Structure_Baseline_trial_1,phase2_ablation
22,140.3622291021672,Fixed_Structure_Baseline_trial_1,phase2_ablation
23,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
24,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
25,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
26,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
27,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
28,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
29,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
30,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
31,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
32,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
33,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
34,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
35,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
36,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
37,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
38,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
39,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
40,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
41,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
42,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
43,142.27668390453863,Fixed_Structure_Baseline_trial_1,phase2_ablation
44,147.3535108958838,Fixed_Structure_Baseline_trial_1,phase2_ablation
45,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
46,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
47,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
48,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
49,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
50,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
51,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
52,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
53,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
54,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
55,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
56,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
57,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
58,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
59,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
60,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
61,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
62,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
63,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
64,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
65,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
66,150.01688549968466,Fixed_Structure_Baseline_trial_1,phase2_ablation
67,155.73390452013257,Fixed_Structure_Baseline_trial_1,phase2_ablation
68,155.73390452013257,Fixed_Structure_Baseline_trial_1,phase2_ablation
69,155.73390452013257,Fixed_Structure_Baseline_trial_1,phase2_ablation
70,155.73390452013257,Fixed_Structure_Baseline_trial_1,phase2_ablation
71,155.73390452013257,Fixed_Structure_Baseline_trial_1,phase2_ablation
72,155.73390452013257,Fixed_Structure_Baseline_trial_1,phase2_ablation
73,158.17725267329695,Fixed_Structure_Baseline_trial_1,phase2_ablation
74,158.17725267329695,Fixed_Structure_Baseline_trial_1,phase2_ablation
75,158.17725267329695,Fixed_Structure_Baseline_trial_1,phase2_ablation
76,158.17725267329695,Fixed_Structure_Baseline_trial_1,phase2_ablation
77,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
78,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
79,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
80,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
81,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
82,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
83,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
84,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
85,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
86,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
87,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
88,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
89,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
90,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
91,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
92,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
93,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
94,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
95,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
96,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
97,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
98,160.05526564741066,Fixed_Structure_Baseline_trial_1,phase2_ablation
99,165.676895537655,Fixed_Structure_Baseline_trial_1,phase2_ablation
0,51.27848101265823,Fixed_Structure_Baseline_trial_2,phase2_ablation
1,60.06739811912226,Fixed_Structure_Baseline_trial_2,phase2_ablation
2,60.06739811912226,Fixed_Structure_Baseline_trial_2,phase2_ablation
3,80.60759493670886,Fixed_Structure_Baseline_trial_2,phase2_ablation
4,82.3658199070871,Fixed_Structure_Baseline_trial_2,phase2_ablation
5,124.72000877028127,Fixed_Structure_Baseline_trial_2,phase2_ablation
6,124.72000877028127,Fixed_Structure_Baseline_trial_2,phase2_ablation
7,124.72000877028127,Fixed_Structure_Baseline_trial_2,phase2_ablation
8,124.72000877028127,Fixed_Structure_Baseline_trial_2,phase2_ablation
9,124.72000877028127,Fixed_Structure_Baseline_trial_2,phase2_ablation
10,124.72000877028127,Fixed_Structure_Baseline_trial_2,phase2_ablation
11,124.72000877028127,Fixed_Structure_Baseline_trial_2,phase2_ablation
12,124.72000877028127,Fixed_Structure_Baseline_trial_2,phase2_ablation
13,124.72000877028127,Fixed_Structure_Baseline_trial_2,phase2_ablation
14,124.72000877028127,Fixed_Structure_Baseline_trial_2,phase2_ablation
15,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
16,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
17,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
18,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
19,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
20,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
21,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
22,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
23,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
24,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
25,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
26,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
27,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
28,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
29,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
30,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
31,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
32,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
33,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
34,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
35,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
36,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
37,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
38,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
39,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
40,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
41,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
42,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
43,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
44,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
45,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
46,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
47,125.39123806467143,Fixed_Structure_Baseline_trial_2,phase2_ablation
48,139.2205128205128,Fixed_Structure_Baseline_trial_2,phase2_ablation
49,139.2205128205128,Fixed_Structure_Baseline_trial_2,phase2_ablation
50,139.2205128205128,Fixed_Structure_Baseline_trial_2,phase2_ablation
51,139.2205128205128,Fixed_Structure_Baseline_trial_2,phase2_ablation
52,139.2205128205128,Fixed_Structure_Baseline_trial_2,phase2_ablation
53,145.9516129032258,Fixed_Structure_Baseline_trial_2,phase2_ablation
54,145.9516129032258,Fixed_Structure_Baseline_trial_2,phase2_ablation
55,145.9516129032258,Fixed_Structure_Baseline_trial_2,phase2_ablation
56,145.9516129032258,Fixed_Structure_Baseline_trial_2,phase2_ablation
57,145.9516129032258,Fixed_Structure_Baseline_trial_2,phase2_ablation
58,145.9516129032258,Fixed_Structure_Baseline_trial_2,phase2_ablation
59,145.9516129032258,Fixed_Structure_Baseline_trial_2,phase2_ablation
60,145.9516129032258,Fixed_Structure_Baseline_trial_2,phase2_ablation
61,145.9516129032258,Fixed_Structure_Baseline_trial_2,phase2_ablation
62,145.9516129032258,Fixed_Structure_Baseline_trial_2,phase2_ablation
63,145.9516129032258,Fixed_Structure_Baseline_trial_2,phase2_ablation
64,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
65,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
66,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
67,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
68,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
69,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
70,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
71,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
72,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
73,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
74,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
75,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
76,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
77,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
78,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
79,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
80,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
81,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
82,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
83,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
84,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
85,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
86,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
87,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
88,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
89,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
90,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
91,156.13763673518451,Fixed_Structure_Baseline_trial_2,phase2_ablation
92,171.72927821803384,Fixed_Structure_Baseline_trial_2,phase2_ablation
93,171.72927821803384,Fixed_Structure_Baseline_trial_2,phase2_ablation
94,171.72927821803384,Fixed_Structure_Baseline_trial_2,phase2_ablation
95,171.72927821803384,Fixed_Structure_Baseline_trial_2,phase2_ablation
96,171.72927821803384,Fixed_Structure_Baseline_trial_2,phase2_ablation
97,171.72927821803384,Fixed_Structure_Baseline_trial_2,phase2_ablation
98,171.72927821803384,Fixed_Structure_Baseline_trial_2,phase2_ablation
99,171.72927821803384,Fixed_Structure_Baseline_trial_2,phase2_ablation
0,10.720149253731346,Fixed_Structure_Baseline_trial_3,phase2_ablation
1,55.93099671412925,Fixed_Structure_Baseline_trial_3,phase2_ablation
2,60.32465144783208,Fixed_Structure_Baseline_trial_3,phase2_ablation
3,61.95454545454545,Fixed_Structure_Baseline_trial_3,phase2_ablation
4,83.59485530546624,Fixed_Structure_Baseline_trial_3,phase2_ablation
5,83.59485530546624,Fixed_Structure_Baseline_trial_3,phase2_ablation
6,93.34660134721372,Fixed_Structure_Baseline_trial_3,phase2_ablation
7,93.34660134721372,Fixed_Structure_Baseline_trial_3,phase2_ablation
8,93.34660134721372,Fixed_Structure_Baseline_trial_3,phase2_ablation
9,102.18185240963855,Fixed_Structure_Baseline_trial_3,phase2_ablation
10,106.95588235294117,Fixed_Structure_Baseline_trial_3,phase2_ablation
11,106.95588235294117,Fixed_Structure_Baseline_trial_3,phase2_ablation
12,106.95588235294117,Fixed_Structure_Baseline_trial_3,phase2_ablation
13,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
14,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
15,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
16,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
17,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
18,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
19,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
20,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
21,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
22,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
23,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
24,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
25,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
26,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
27,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
28,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
29,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
30,116.66174122486535,Fixed_Structure_Baseline_trial_3,phase2_ablation
31,125.86939002730429,Fixed_Structure_Baseline_trial_3,phase2_ablation
32,125.86939002730429,Fixed_Structure_Baseline_trial_3,phase2_ablation
33,125.86939002730429,Fixed_Structure_Baseline_trial_3,phase2_ablation
34,125.86939002730429,Fixed_Structure_Baseline_trial_3,phase2_ablation
35,125.86939002730429,Fixed_Structure_Baseline_trial_3,phase2_ablation
36,125.86939002730429,Fixed_Structure_Baseline_trial_3,phase2_ablation
37,125.86939002730429,Fixed_Structure_Baseline_trial_3,phase2_ablation
38,125.86939002730429,Fixed_Structure_Baseline_trial_3,phase2_ablation
39,135.86850866321595,Fixed_Structure_Baseline_trial_3,phase2_ablation
40,135.86850866321595,Fixed_Structure_Baseline_trial_3,phase2_ablation
41,135.86850866321595,Fixed_Structure_Baseline_trial_3,phase2_ablation
42,135.86850866321595,Fixed_Structure_Baseline_trial_3,phase2_ablation
43,135.86850866321595,Fixed_Structure_Baseline_trial_3,phase2_ablation
44,135.86850866321595,Fixed_Structure_Baseline_trial_3,phase2_ablation
45,169.84246575342465,Fixed_Structure_Baseline_trial_3,phase2_ablation
46,169.84246575342465,Fixed_Structure_Baseline_trial_3,phase2_ablation
47,169.84246575342465,Fixed_Structure_Baseline_trial_3,phase2_ablation
48,169.84246575342465,Fixed_Structure_Baseline_trial_3,phase2_ablation
49,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
50,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
51,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
52,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
53,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
54,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
55,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
56,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
57,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
58,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
59,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
60,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
61,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
62,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
63,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
64,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
65,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
66,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
67,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
68,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
69,171.93091125670043,Fixed_Structure_Baseline_trial_3,phase2_ablation
70,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
71,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
72,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
73,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
74,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
75,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
76,181.96997833488084,Fixed_Structure_Baseline_trial_3,phase2_ablation
